date,broadcaster,gt_start,gt_end,overlap,gt_company,gt_product,pred_company,pred_product,company_sim,product_sim,company_correct,product_correct
20241126,baechulsu,3585.25,3605.58,1.0,한돈,한돈,한돈,한돈,1.0,1.0,True,True
20241126,baechulsu,3605.58,3613.77,1.0,한돈,7시시보광고,한돈,7시시보,1.0,0.9,True,True
20241126,baechulsu,3895.0,3914.0,1.0,오뚜기,가벼운참치,,,0.0,0.0,False,False
20241126,baechulsu,3914.0,3934.1,1.0,삼성금융네트웍스,삼성금융연금력,삼성금융,퇴직연금,0.9,0.1449,True,False
20241126,baechulsu,5325.0,5345.12,1.0,경기도,더경기패스,더경기패스,더경기패스,0.7236,1.0,False,True
20241126,baechulsu,5345.12,5364.52,1.0,한국폴리텍대학,한국폴리텍대학,한국폴리텍대학,신입생모집,1.0,0.6629,True,False
20241126,baechulsu,5364.52,5405.42,0.99,환경부와 환경책임보험사업단,캠페인,환경부와 환경책임보험사업단,캠페인,1.0,1.0,True,True
20241126,baechulsu,6533.78,6554.34,0.989,NH농협은행,NH퇴직연금,NH농협은행,퇴직연금,1.0,0.9,True,True
20241126,baechulsu,6554.34,6574.65,1.0,포스코 E&C,더샵 퍼스트월드,더샤,상봉,0.3127,0.363,False,False
20241126,baechulsu,6574.65,6594.02,1.0,제주은희네해장국,제주은희네해장국,제주 은인,해장국,0.6404,0.9,False,True
20241126,baechulsu,6594.02,6614.66,1.0,웰메이드,웰메이드,웰메이드,웰메이드,1.0,1.0,True,True
20241126,baechulsu,6614.66,6634.68,1.0,우리은행연금프렌즈,퇴직연금,우리은행,연금프렌즈,0.9,0.282,True,False
20241126,baechulsu,6634.68,6654.34,1.0,서울원,아이파크,HDC현대산업개발,서울원아이파크,0.2957,0.9,False,True
20241126,baechulsu,6654.34,6674.65,1.0,동국제약,판시딜,동국제약,판시들,1.0,0.9813,True,True
20241126,baechulsu,6674.65,6694.02,1.0,지벤,안전화,지벤,안전화,1.0,1.0,True,True
20241126,baechulsu,7026.97,7034.73,0.738,MBC,스마트라디오mini,현대해상,모델 이정재,0.2566,0.5781,False,False
20241126,baechulsu,7034.73,7044.65,1.0,현대해상,하이카,현대해상,하이카,1.0,1.0,True,True
20241126,baechulsu,7044.65,7065.09,1.0,성원애드피아,캘린더,성원에드피아,성원에드피아,0.978,0.5829,True,False
20241126,baechulsu,7065.09,7082.92,1.0,대왕님표 여주쌀,대왕님표 여주쌀,대왕님표,여주쌀,0.9,0.9,True,True
20241126,baechulsu,7082.92,7105.07,1.0,헬피,헬피,헬피,헬피,1.0,1.0,True,True
20241126,baechulsu,7105.07,7125.58,1.0,룸페커,룸페커,헬피,편한룸,0.5828,0.6426,False,False
20241126,baechulsu,7125.58,7143.04,1.0,숭실사이버대학교,숭실사이버대학교,숭실사이버대학교,콘텐츠가 강한대학,1.0,0.7983,True,True
20241126,baechulsu,7143.04,7164.66,1.0,RSV 질환 인식 캠페인,RSV 질환 인식 캠페인,RSV질환인식캠페인,캠페인,0.8424,0.9,True,True
20241126,baechulsu,7164.66,7185.34,1.0,대관령원예농협,절임배추,환경부와 환경책임보험사업단,캠페인,0.1418,0.6772,False,False
20241126,baechulsu,7185.34,7207.6,0.748,위더스제약,위더스제약,,,0.0,0.0,False,False
